"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"11364","TOGO INVEST AS","922712069","2024-03-06","Konkursåpning","Trøndelag","Etter"
"11365","TOJAN TRANSPORT AS","919304499","2022-04-25","Konkursåpning","Trøndelag","Under"
"11366","TOMASZ BYGG 2 AS","926743872","2022-07-04","Konkursåpning","Trøndelag","Under"
"11367","TOMASZ BYGG AS","917764247","2021-03-01","Konkursåpning","Trøndelag","Under"
"11368","TOMO HOLDING AS","992412186","2022-03-28","Konkursåpning","Trøndelag","Under"
"11369","TONSTADBRINKEN UTBYGGINGSSELSKAP AS","994674129","2023-11-20","Konkursåpning","Trøndelag","Etter"
"11370","TOP VVS AS","996292959","2020-09-17","Konkursåpning","Trøndelag","Under"
"11371","TOPPEN FAMILIEBARNEHAGE AS","998087589","2022-12-05","Konkursåpning","Trøndelag","Under"
"11372","TOTAL TECHNIC AS","929364996","2023-11-03","Konkursåpning","Trøndelag","Etter"
"11373","TOYS4KIDS AS","919496045","2022-01-24","Konkursåpning","Trøndelag","Under"
"11374","TRAIL AUTO AS","913977548","2023-04-04","Konkursåpning","Trøndelag","Under"
"11375","TRANSFORM IT AS","821442362","2023-11-21","Konkursåpning","Trøndelag","Etter"
"11376","TRANSPORT ESTEN GRØTLI AS","989290584","2020-12-02","Konkursåpning","Trøndelag","Under"
"11377","TRD BYGG & REHABILITERING AS","918460004","2023-02-13","Konkursåpning","Trøndelag","Under"
"11378","TRINES MINDE AS","919559373","2023-01-05","Konkursåpning","Trøndelag","Under"
"11379","TRITOR AS","915475124","2024-02-13","Konkursåpning","Trøndelag","Etter"
"11380","TRONDHEIM DEMOLERING AS","920219659","2022-01-31","Konkursåpning","Trøndelag","Under"
"11381","TRONDHEIM ELEKTROMARKED AS","928784142","2023-05-22","Konkursåpning","Trøndelag","Etter"
"11382","TRONDHEIM INTERNATIONAL TRADING AS","922424985","2022-09-15","Konkursåpning","Trøndelag","Under"
"11383","TRONDHEIM KEBAB HOUSE AS","913820398","2021-04-27","Konkursåpning","Trøndelag","Under"
"11384","TRONDHEIM PRODUKSJON AS","916455488","2020-12-22","Konkursåpning","Trøndelag","Under"
"11385","TRONDHEIM SJOKOLADE AS","822835252","2023-10-02","Konkursåpning","Trøndelag","Etter"
"11386","TRONDHEIM STILLAS AS","928129837","2023-02-20","Konkursåpning","Trøndelag","Under"
"11387","TRONDHEIM VAKTMESTERTJENESTER AS","927656760","2022-11-03","Konkursåpning","Trøndelag","Under"
"11388","TRONDHEIM ØLUTSALG AS","818039662","2024-01-12","Konkursåpning","Trøndelag","Etter"
"11389","TRONEFISK AS","921000154","2020-11-10","Konkursåpning","Trøndelag","Under"
"11390","TRR AS","989070142","2017-12-12","Konkursåpning","Trøndelag","Før"
"11391","TRUQ MEDIA AS","916499973","2019-12-03","Konkursåpning","Trøndelag","Før"
"11392","TRYG ELEKTRO & VVS AS","925949396","2022-11-07","Konkursåpning","Trøndelag","Under"
"11393","TRØNDELAG FLYTTESERVICE AS","915593291","2024-01-10","Konkursåpning","Trøndelag","Etter"
"11394","TRØNDELAG MALERSERVICE AS","919982594","2022-01-19","Konkursåpning","Trøndelag","Under"
"11395","TRØNDELAG SYSTEM INNREDNING AS","923470573","2022-08-29","Konkursåpning","Trøndelag","Under"
"11396","TRØNDELAG TAXI AS","919145005","2022-01-06","Konkursåpning","Trøndelag","Under"
"11397","TRØNDERBYGG AS","922133492","2021-06-18","Konkursåpning","Trøndelag","Under"
"11398","TSPDRILLING AS","930943193","2024-03-12","Konkursåpning","Trøndelag","Etter"
"11399","TT MASKIN AS","921104812","2021-06-15","Konkursåpning","Trøndelag","Under"
"11400","TUNGA BILVASK AS","919825774","2023-10-02","Konkursåpning","Trøndelag","Etter"
"11401","TØMMERMESTER ARNFINN SORKEN AS","994187848","2023-09-11","Konkursåpning","Trøndelag","Etter"
"11402","TØMRER ØYVIN GAGNÅS AS","999529674","2023-08-04","Konkursåpning","Trøndelag","Etter"
"11403","TØMRERMESTER A BORGOS AS","998570948","2022-06-20","Konkursåpning","Trøndelag","Under"
"11404","UM SERVICE AS","922176213","2022-05-02","Konkursåpning","Trøndelag","Under"
"11405","UNITARFORBUNDET","990111413","2023-05-15","Konkursåpning","Trøndelag","Etter"
"11406","UNOMA AS","918702881","2022-09-21","Konkursåpning","Trøndelag","Under"
"11407","UPORT AS","919796642","2023-04-13","Konkursåpning","Trøndelag","Under"
"11408","URBAN ART AS","828892622","2023-11-02","Konkursåpning","Trøndelag","Etter"
"11409","UTHAUG INDUSTRI SENTER AS","996293858","2020-08-28","Konkursåpning","Trøndelag","Under"
"11410","UTOMHUSET AS","925082880","2023-11-30","Konkursåpning","Trøndelag","Etter"
"11411","UTSIKTEN CAFE AS","923457860","2023-10-24","Konkursåpning","Trøndelag","Etter"
"11412","UTVORDA VASSVERK SA","971073004","2022-12-19","Endring av kunngjøring fra Konkursregisteret","Trøndelag","Under"
"11413","VAKRE FRØYA AS","817134882","2021-03-01","Konkursåpning","Trøndelag","Under"
"11414","VALKYRIEN PRODUCTIONS AS","923463232","2022-11-14","Konkursåpning","Trøndelag","Under"
"11415","VALSØYBOTN EIENDOM AS","912063089","2024-02-15","Konkursåpning","Trøndelag","Etter"
"11416","VANITY AS","925261939","2023-12-08","Konkursåpning","Trøndelag","Etter"
"11417","VANVIKAN KINO AS","920939236","2021-02-22","Konkursåpning","Trøndelag","Under"
"11418","VARM YOGA AS","913892976","2021-09-02","Konkursåpning","Trøndelag","Under"
"11419","VEA 1 AS","923392203","2023-02-20","Konkursåpning","Trøndelag","Under"
"11420","VEA 2 AS","921070160","2023-01-30","Konkursåpning","Trøndelag","Under"
"11421","VEGARBEID ENTREPRENØR AS","919292520","2022-03-25","Konkursåpning","Trøndelag","Under"
"11422","VEMAX AS","979666985","2021-12-17","Konkursåpning","Trøndelag","Under"
"11423","VEMAX TRANSPORT AS","998535441","2022-01-03","Konkursåpning","Trøndelag","Under"
"11424","VENEZIA AS","925582840","2021-02-09","Konkursåpning","Trøndelag","Under"
"11425","VERDAL ASFALT & BETONG AS","927986051","2023-06-26","Konkursåpning","Trøndelag","Etter"
"11426","VERDENS MAT TRONDHEIM AS","925295132","2021-11-26","Konkursåpning","Trøndelag","Under"
"11427","VERDI TRØNDELAG AS","924597895","2024-02-20","Konkursåpning","Trøndelag","Etter"
"11428","VERFTSGATA HOLDING AS","990592950","2022-06-29","Konkursåpning","Trøndelag","Under"
"11429","VERGÅSEN BYGGSERVICE AS","915960057","2021-04-08","Konkursåpning","Trøndelag","Under"
"11430","VERSOR AS","916971907","2021-03-25","Konkursåpning","Trøndelag","Under"
"11431","VERTEX BYGG AS","923197672","2021-02-16","Konkursåpning","Trøndelag","Under"
"11432","VERTSHUSET FROSTA AS","922244006","2021-04-08","Konkursåpning","Trøndelag","Under"
"11433","VETERAN BOBILUTLEIE AS","928849155","2023-07-03","Konkursåpning","Trøndelag","Etter"
"11434","VEVLE INTERIØR AS","924198583","2023-07-05","Konkursåpning","Trøndelag","Etter"
"11435","VI2 BYGG AS","913119010","2020-12-16","Konkursåpning","Trøndelag","Under"
"11436","VIDUNDERLIG AS","990117063","2023-04-17","Konkursåpning","Trøndelag","Under"
"11437","VIENNA AS","971645393","2023-03-09","Konkursåpning","Trøndelag","Under"
"11438","VIKAÅSEN UTBYGGINGSSELSKAP AS","990623899","2023-08-10","Konkursåpning","Trøndelag","Etter"
"11439","VILJAX AS","819460612","2024-02-13","Konkursåpning","Trøndelag","Etter"
"11440","VIP TØMRERSERVICE AS","916340397","2022-11-21","Konkursåpning","Trøndelag","Under"
"11441","VISE BOLIGUTVIKLING AS","925702994","2022-07-25","Konkursåpning","Trøndelag","Under"
"11442","VORMSTAD AS","998275687","2022-10-18","Konkursåpning","Trøndelag","Under"
"11443","VORMSTAD EIENDOM AS","952240455","2022-11-02","Konkursåpning","Trøndelag","Under"
"11444","VUTTUDAL JON OLAV AS","985928800","2023-12-18","Konkursåpning","Trøndelag","Etter"
"11445","VUTTUDAL VERKSTED AS","918554890","2023-10-13","Konkursåpning","Trøndelag","Etter"
"11446","VÆKTARSTUA HOTELL AS","983079512","2021-10-07","Konkursåpning","Trøndelag","Under"
"11447","VÅLEN BARNEHAGE SA","971449411","2024-03-14","Konkursåpning","Trøndelag","Etter"
"11448","WALTER & FAMILIE AS","928602044","2023-05-22","Konkursåpning","Trøndelag","Etter"
"11449","WEISS BYGG AS","919776374","2022-11-21","Konkursåpning","Trøndelag","Under"
"11450","WIE MONTASJE AS","915150233","2019-11-19","Konkursåpning","Trøndelag","Før"
"11451","WINJE HOLDING AS","918888802","2023-01-02","Konkursåpning","Trøndelag","Under"
"11452","WIRECOM AS","920641695","2022-02-07","Konkursåpning","Trøndelag","Under"
"11453","WOK AS","822530222","2023-04-12","Konkursåpning","Trøndelag","Under"
"11454","WOOD DRIFT AS","921212267","2023-02-21","Konkursåpning","Trøndelag","Under"
"11455","WOOD SYD AS","919553715","2023-02-21","Konkursåpning","Trøndelag","Under"
"11456","WORKIN AS","918147802","2022-07-06","Konkursåpning","Trøndelag","Under"
"11457","WORKOUT DOWN AS","920982263","2022-12-22","Endring av kunngjøring fra Konkursregisteret","Trøndelag","Under"
"11458","WORKOUT DOWN AS","920982263","2022-12-21","Konkursåpning","Trøndelag","Under"
"11459","YKT AS","919115696","2021-08-05","Konkursåpning","Trøndelag","Under"
"11460","ZANA BA","995176750","2023-03-20","Konkursåpning","Trøndelag","Under"
"11461","ZEBOP AVALON AS","927733994","2022-10-25","Konkursåpning","Trøndelag","Under"
"11462","ZMARTEDGE AS","920292038","2022-05-31","Konkursåpning","Trøndelag","Under"
"11463","ØKODESIGN AS","928750191","2023-03-07","Konkursåpning","Trøndelag","Under"
"11464","ØRA TRAFIKKSKOLE AS","915981259","2022-11-04","Konkursåpning","Trøndelag","Under"
"11465","ØRENS MEIERI AS","912626865","2021-02-24","Konkursåpning","Trøndelag","Under"
"11466","ØRNLI SLIPP AS","913413466","2022-12-05","Konkursåpning","Trøndelag","Under"
"11467","ØSTGÅRD SVEIN OTTO AS","989058282","2023-04-18","Konkursåpning","Trøndelag","Under"
"11468","ØVERGÅRD EIVIND ENTREPRENØR AS","996501140","2023-04-26","Konkursåpning","Trøndelag","Under"
"11469","ØYSAND BILPLEIE OG ANTIRUST AS","921986092","2021-03-03","Konkursåpning","Trøndelag","Under"
"11470","ÅFJORD HYTTEUTBYGGING AS","921863470","2023-09-26","Konkursåpning","Trøndelag","Etter"
"11471","ÅSTRAND SCOOTER OG ATV AS","917671737","2023-02-24","Konkursåpning","Trøndelag","Under"
"11472","1 RÆTT OG 2 VRANG AS","826776242","2023-12-22","Konkursåpning","Nordland","Etter"
"11473","360 WORLD TRAVEL AS","920654916","2023-03-22","Konkursåpning","Nordland","Under"
"11474","7 CONSULT AS","892093172","2022-01-25","Konkursåpning","Nordland","Under"
"11475","A4 NORBO AS","916288298","2020-11-17","Konkursåpning","Nordland","Under"
"11476","ABSOLUTT BYGG AS","923558985","2022-12-28","Konkursåpning","Nordland","Under"
"11477","ADVOKAT 365 AS","812484222","2022-10-04","Konkursåpning","Nordland","Under"
"11478","AGES SNEKKERSERVICE AS","923243097","2021-05-06","Konkursåpning","Nordland","Under"
"11479","AHN AS","946082422","2022-09-16","Konkursåpning","Nordland","Under"
"11480","AIMEES FARM AS","926801058","2023-02-09","Konkursåpning","Nordland","Under"
"11481","AIRDRONE AS","919800534","2020-12-18","Konkursåpning","Nordland","Under"
"11482","AL ENTREPRENØR AS","914436958","2023-04-27","Konkursåpning","Nordland","Under"
"11483","ALDERSUND MOTELL & CAMPING AS","996789497","2018-06-25","Konkursåpning","Nordland","Før"
"11484","ALEXANDER LEIRVIK AS","921215010","2020-09-14","Konkursåpning","Nordland","Under"
"11485","ALFREDS MASKIN & UTSTYR AS","979736584","2019-07-29","Konkursåpning","Nordland","Før"
"11486","ALMO BYGG AS","930469513","2024-02-05","Konkursåpning","Nordland","Etter"
"11487","ALSOS AS","997150740","2023-10-26","Konkursåpning","Nordland","Etter"
"11488","ALSTEN MØBELSENTER AS","981869877","2024-01-22","Konkursåpning","Nordland","Etter"
"11489","ALSVÅG LANDHANDEL VESTERÅLEN AS","927057506","2023-12-08","Konkursåpning","Nordland","Etter"
"11490","ALUCON AS","996142728","2020-06-16","Konkursåpning","Nordland","Under"
"11491","ALULITE AS","856044262","2023-08-18","Konkursåpning","Nordland","Etter"
"11492","AMORE MAT OG VINHUS AS","914866731","2022-11-28","Konkursåpning","Nordland","Under"
"11493","ANDERSEN ROHNNY M ADVOKAT AS","922031398","2020-11-03","Konkursåpning","Nordland","Under"
"11494","ANGEL FRAKT AS","980139107","2022-07-22","Konkursåpning","Nordland","Under"
"11495","ANLEGG OG GRANITT SALTEN AS","920493343","2022-12-19","Konkursåpning","Nordland","Under"
"11496","ANNIKENS KAFFEBAR AS","921154941","2022-05-03","Konkursåpning","Nordland","Under"
"11497","AQULA SEAFOOD AS","920563384","2021-12-02","Konkursåpning","Nordland","Under"
"11498","ARCTIC BEAUTY OF NARVIK AS","922338965","2021-12-21","Konkursåpning","Nordland","Under"
"11499","ARCTIC HARVEST AS","911942917","2020-05-14","Konkursåpning","Nordland","Under"
"11500","ARCTIC RESOURCE AS","997609115","2022-09-15","Endring av kunngjøring fra Konkursregisteret","Nordland","Under"
"11501","ARCTIC RESOURCE AS","997609115","2022-08-12","Konkursåpning","Nordland","Under"
"11502","ARKT IS AS","914217407","2020-09-01","Konkursåpning","Nordland","Under"
"11503","ARKTISK FRUKT AS","925846821","2023-10-24","Konkursåpning","Nordland","Etter"
"11504","AS NORSK GJÆRVERK","922266395","2023-03-27","Konkursåpning","Nordland","Under"
"11505","AS VELVÆRESAL MARIANNE HUDPLEIE","819171912","2020-06-09","Konkursåpning","Nordland","Under"
"11506","AS VELVÆRESALONGEN - MARIANNES HUDPLEIE","819171912","2020-09-01","Endring av kunngjøring fra Konkursregisteret","Nordland","Under"
"11507","AST NORGE AS","927247151","2024-03-19","Konkursåpning","Nordland","Etter"
"11508","AURORA POLARIS INVEST AS","912114597","2022-04-21","Konkursåpning","Nordland","Under"
"11509","AUTO 3000 SORTLAND AS","981596587","2022-03-02","Konkursåpning","Nordland","Under"
"11510","AVRO EQUIPMENT AS","922600597","2022-10-05","Endring av kunngjøring fra Konkursregisteret","Nordland","Under"
"11511","AVRO EQUIPMENT AS","922600597","2022-01-07","Endring av kunngjøring fra Konkursregisteret","Nordland","Under"
"11512","B E MASKIN","927245140","2023-12-19","Konkursåpning","Nordland","Etter"
"11513","B&E BETONGELEMENT AS","987449330","2023-06-08","Konkursåpning","Nordland","Etter"
"11514","B&E ENTREPRENØR AS","992445645","2023-06-08","Konkursåpning","Nordland","Etter"
"11515","BABEL BARISTA OG HJEMMEBAKST AS","898433242","2023-09-14","Konkursåpning","Nordland","Etter"
"11516","BABETTES BYGG OG EIENDOM AS","917432872","2021-02-02","Konkursåpning","Nordland","Under"
"11517","BAKERI UNSELD AS","914840155","2021-11-24","Konkursåpning","Nordland","Under"
"11518","BALADNA AS","921019289","2020-03-03","Konkursåpning","Nordland","Under"
"11519","BALLANGEN GRAVESERVICE AS","921229119","2021-03-25","Konkursåpning","Nordland","Under"
"11520","BANKEN PØBB OG SPISERI AS","998094879","2020-01-14","Konkursåpning","Nordland","Før"
"11521","BAR ASTRUP AS","916911254","2021-05-05","Konkursåpning","Nordland","Under"
"11522","BAREN FØRSTE AS","912786374","2021-06-01","Konkursåpning","Nordland","Under"
"11523","BB SPESIALISTEN AS","923134727","2022-05-03","Konkursåpning","Nordland","Under"
"11524","BBV AS","919457007","2020-07-10","Konkursåpning","Nordland","Under"
"11525","BELLA CAMPING AS","815547322","2022-11-21","Konkursåpning","Nordland","Under"
"11526","BELLA NAPOLI TASCI AS","919540419","2021-09-17","Konkursåpning","Nordland","Under"
"11527","BERGMANNSBOLIG AS","923400133","2020-11-10","Konkursåpning","Nordland","Under"
"11528","BETONG & ENTREPRENØR AS","933498883","2023-06-08","Konkursåpning","Nordland","Etter"
"11529","BILLIGSOL HELGELAND AS","920125530","2023-04-17","Konkursåpning","Nordland","Under"
"11530","BIRKELUND GÅRD AS","820841042","2024-01-19","Konkursåpning","Nordland","Etter"
"11531","BJERKVIK THAI OG GRILL AS","923368698","2022-03-03","Konkursåpning","Nordland","Under"
"11532","BKT ENTREPRENØR AS","998339146","2019-02-18","Konkursåpning","Nordland","Før"
"11533","BLIX TRANSPORT OG VEDLIKEHOLD AS","994274236","2021-02-23","Konkursåpning","Nordland","Under"
"11534","BLOKKEN SKIPSVERFT AS","984251629","2021-02-18","Konkursåpning","Nordland","Under"
"11535","BLOMSTRENDE HJERTEROM AS","927703289","2023-10-17","Konkursåpning","Nordland","Etter"
"11536","BLÅBYEN HUND OG KATT AS","921689039","2020-10-02","Konkursåpning","Nordland","Under"
"11537","BLÅBYEN SPISERI OG CATERING AS","928778967","2023-01-09","Konkursåpning","Nordland","Under"
"11538","BODØ ANLEGG AS","997523113","2021-09-20","Konkursåpning","Nordland","Under"
"11539","BODØ BOBILUTLEIE AS","915677983","2022-02-07","Konkursåpning","Nordland","Under"
"11540","BODØ ELEKTROMARKED AS","925408751","2024-02-07","Konkursåpning","Nordland","Etter"
"11541","BODØ KEBAB OG GRILL AS","925423807","2021-11-03","Konkursåpning","Nordland","Under"
"11542","BODØ LIVE AS","923706445","2021-03-04","Konkursåpning","Nordland","Under"
"11543","BODØ VINTAGE AS","928887855","2022-12-30","Konkursåpning","Nordland","Under"
"11544","BOFLEXHUS AS","820542282","2022-11-30","Konkursåpning","Nordland","Under"
"11545","BOLIGEN AS","914176255","2022-05-11","Konkursåpning","Nordland","Under"
"11546","BOLIGMILJØ AS","916207220","2022-01-21","Konkursåpning","Nordland","Under"
"11547","BOMEK AS","913378814","2020-03-17","Konkursåpning","Nordland","Under"
"11548","BOMEK GROUP AS","917578745","2020-03-17","Konkursåpning","Nordland","Under"
"11549","BOMEK HOLDING AS","913899415","2020-04-21","Konkursåpning","Nordland","Under"
"11550","BONDI AS","925803642","2022-02-09","Konkursåpning","Nordland","Under"
"11551","BOYHEKKEN AS","919442824","2020-11-12","Konkursåpning","Nordland","Under"
"11552","BRANNSIKRING KS NORGE AS","812285912","2022-02-21","Konkursåpning","Nordland","Under"
"11553","BRATTLI K TRANSPORT & EXTRA","923140220","2023-03-15","Konkursåpning","Nordland","Under"
"11554","BREILIA UTBYGGING AS","817679692","2020-05-08","Konkursåpning","Nordland","Under"
"11555","BREMNES EIENDOM AS","984140517","2021-07-12","Konkursåpning","Nordland","Under"
"11556","BRUBAKK MASKIN AS","917117926","2024-01-12","Konkursåpning","Nordland","Etter"
"11557","BRYGGE 66 GRADER NORD AS","924533609","2023-08-03","Konkursåpning","Nordland","Etter"
"11558","BRØNNØY CARAVAN AS","985145563","2022-08-12","Konkursåpning","Nordland","Under"
"11559","BRØSTFJORD KYSTFISKE AS","928237354","2022-08-29","Konkursåpning","Nordland","Under"
"11560","BTC HOLDING AS","989048376","2020-04-24","Konkursåpning","Nordland","Under"
"11561","BUVI UNDERVANNSINSPEKSJON AS","918734945","2020-01-24","Konkursåpning","Nordland","Før"
"11562","BY1 BILPLEIE AS","815738152","2023-03-24","Konkursåpning","Nordland","Under"
"11563","BYGG & MALERSERVICE AS","916947615","2023-09-07","Konkursåpning","Nordland","Etter"
"11564","BYGG OG SYSTEM AS","820398742","2024-02-14","Konkursåpning","Nordland","Etter"
"11565","BYGGE SERVICE AS","922356262","2021-11-23","Konkursåpning","Nordland","Under"
"11566","BYGGSERVICE HELGELAND AS","922182752","2022-01-21","Konkursåpning","Nordland","Under"
"11567","BYSNEKKERN AS","926033883","2023-02-23","Konkursåpning","Nordland","Under"
